transaction_id,sender_id,receiver_id,amount,timestamp
TXN_STRESS_4220,ACC_0478,ACC_0369,18458,2024-01-02 20:10:00
TXN_STRESS_4221,ACC_0254,ACC_0586,8402,2024-01-02 20:10:30
TXN_STRESS_4222,ACC_0597,ACC_0330,6122,2024-01-02 20:11:00
TXN_STRESS_4223,ACC_0442,ACC_0292,13809,2024-01-02 20:11:30
TXN_STRESS_4224,ACC_0118,ACC_0425,17976,2024-01-02 20:12:00
TXN_STRESS_4225,ACC_0449,ACC_0629,4057,2024-01-02 20:12:30
TXN_STRESS_4226,ACC_0163,ACC_0719,18598,2024-01-02 20:13:00
TXN_STRESS_4227,ACC_0435,ACC_0225,10270,2024-01-02 20:13:30
TXN_STRESS_4228,ACC_0320,ACC_0226,13318,2024-01-02 20:14:00
TXN_STRESS_4229,ACC_0473,ACC_0004,13346,2024-01-02 20:14:30
TXN_STRESS_4230,ACC_0130,ACC_0259,1659,2024-01-02 20:15:00
TXN_STRESS_4231,ACC_0740,ACC_0649,11769,2024-01-02 20:15:30
TXN_STRESS_4232,ACC_0396,ACC_0587,7200,2024-01-02 20:16:00
TXN_STRESS_4233,ACC_0458,ACC_0262,9394,2024-01-02 20:16:30
TXN_STRESS_4234,ACC_0263,ACC_0718,19301,2024-01-02 20:17:00
TXN_STRESS_4235,ACC_0332,ACC_0417,3221,2024-01-02 20:17:30
TXN_STRESS_4236,ACC_0501,ACC_0128,6335,2024-01-02 20:18:00
TXN_STRESS_4237,ACC_0116,ACC_0247,14956,2024-01-02 20:18:30
TXN_STRESS_4238,ACC_0373,ACC_0693,8341,2024-01-02 20:19:00
TXN_STRESS_4239,ACC_0552,ACC_0271,9403,2024-01-02 20:19:30
TXN_STRESS_4240,ACC_0462,ACC_0485,15566,2024-01-02 20:20:00
TXN_STRESS_4241,ACC_0796,ACC_0388,10883,2024-01-02 20:20:30
TXN_STRESS_4242,ACC_0086,ACC_0162,10245,2024-01-02 20:21:00
TXN_STRESS_4243,ACC_0422,ACC_0548,2402,2024-01-02 20:21:30
TXN_STRESS_4244,ACC_0085,ACC_0531,7855,2024-01-02 20:22:00
TXN_STRESS_4245,ACC_0114,ACC_0109,18539,2024-01-02 20:22:30
TXN_STRESS_4246,ACC_0233,ACC_0684,2252,2024-01-02 20:23:00
TXN_STRESS_4247,ACC_0071,ACC_0288,19413,2024-01-02 20:23:30
TXN_STRESS_4248,ACC_0165,ACC_0361,19990,2024-01-02 20:24:00
TXN_STRESS_4249,ACC_0113,ACC_0273,16331,2024-01-02 20:24:30
TXN_STRESS_4250,ACC_0033,ACC_0575,6155,2024-01-02 20:25:00
TXN_STRESS_4251,ACC_0240,ACC_0630,8818,2024-01-02 20:25:30
TXN_STRESS_4252,ACC_0194,ACC_0198,2933,2024-01-02 20:26:00
TXN_STRESS_4253,ACC_0216,ACC_0396,19755,2024-01-02 20:26:30
TXN_STRESS_4254,ACC_0164,ACC_0084,7745,2024-01-02 20:27:00
TXN_STRESS_4255,ACC_0316,ACC_0232,7263,2024-01-02 20:27:30
TXN_STRESS_4256,ACC_0690,ACC_0655,1169,2024-01-02 20:28:00
TXN_STRESS_4257,ACC_0418,ACC_0240,10006,2024-01-02 20:28:30
TXN_STRESS_4258,ACC_0068,ACC_0215,6958,2024-01-02 20:29:00
TXN_STRESS_4259,ACC_0029,ACC_0448,10178,2024-01-02 20:29:30
TXN_STRESS_4260,ACC_0561,ACC_0119,18914,2024-01-02 20:30:00
TXN_STRESS_4261,ACC_0150,ACC_0795,11017,2024-01-02 20:30:30
TXN_STRESS_4262,ACC_0208,ACC_0667,3182,2024-01-02 20:31:00
TXN_STRESS_4263,ACC_0594,ACC_0425,18556,2024-01-02 20:31:30
TXN_STRESS_4264,ACC_0196,ACC_0511,14769,2024-01-02 20:32:00
TXN_STRESS_4265,ACC_0451,ACC_0489,2723,2024-01-02 20:32:30
TXN_STRESS_4266,ACC_0142,ACC_0199,7167,2024-01-02 20:33:00
TXN_STRESS_4267,ACC_0682,ACC_0751,5517,2024-01-02 20:33:30
TXN_STRESS_4268,ACC_0554,ACC_0152,1913,2024-01-02 20:34:00
TXN_STRESS_4269,ACC_0577,ACC_0283,16312,2024-01-02 20:34:30
TXN_STRESS_4270,ACC_0357,ACC_0718,12132,2024-01-02 20:35:00
TXN_STRESS_4271,ACC_0206,ACC_0476,18876,2024-01-02 20:35:30
TXN_STRESS_4272,ACC_0313,ACC_0259,17492,2024-01-02 20:36:00
TXN_STRESS_4273,ACC_0779,ACC_0760,9740,2024-01-02 20:36:30
TXN_STRESS_4274,ACC_0214,ACC_0143,6942,2024-01-02 20:37:00
TXN_STRESS_4275,ACC_0089,ACC_0533,4252,2024-01-02 20:37:30
TXN_STRESS_4276,ACC_0517,ACC_0444,14266,2024-01-02 20:38:00
TXN_STRESS_4277,ACC_0164,ACC_0265,3478,2024-01-02 20:38:30
TXN_STRESS_4278,ACC_0715,ACC_0436,4089,2024-01-02 20:39:00
TXN_STRESS_4279,ACC_0242,ACC_0628,18423,2024-01-02 20:39:30
TXN_STRESS_4280,ACC_0217,ACC_0514,11632,2024-01-02 20:40:00
TXN_STRESS_4281,ACC_0342,ACC_0103,15315,2024-01-02 20:40:30
TXN_STRESS_4282,ACC_0691,ACC_0266,8390,2024-01-02 20:41:00
TXN_STRESS_4283,ACC_0739,ACC_0464,7681,2024-01-02 20:41:30
TXN_STRESS_4284,ACC_0571,ACC_0788,619,2024-01-02 20:42:00
TXN_STRESS_4285,ACC_0634,ACC_0071,7491,2024-01-02 20:42:30
TXN_STRESS_4286,ACC_0052,ACC_0255,13787,2024-01-02 20:43:00
TXN_STRESS_4287,ACC_0642,ACC_0596,8894,2024-01-02 20:43:30
TXN_STRESS_4288,ACC_0665,ACC_0163,19759,2024-01-02 20:44:00
TXN_STRESS_4289,ACC_0076,ACC_0419,4541,2024-01-02 20:44:30
TXN_STRESS_4290,ACC_0068,ACC_0468,11701,2024-01-02 20:45:00
TXN_STRESS_4291,ACC_0505,ACC_0199,7772,2024-01-02 20:45:30
TXN_STRESS_4292,ACC_0793,ACC_0053,17796,2024-01-02 20:46:00
TXN_STRESS_4293,ACC_0762,ACC_0352,484,2024-01-02 20:46:30
TXN_STRESS_4294,ACC_0159,ACC_0316,3536,2024-01-02 20:47:00
TXN_STRESS_4295,ACC_0408,ACC_0109,3617,2024-01-02 20:47:30
TXN_STRESS_4296,ACC_0108,ACC_0164,2381,2024-01-02 20:48:00
TXN_STRESS_4297,ACC_0790,ACC_0534,13934,2024-01-02 20:48:30
TXN_STRESS_4298,ACC_0434,ACC_0713,12424,2024-01-02 20:49:00
TXN_STRESS_4299,ACC_0400,ACC_0603,7207,2024-01-02 20:49:30
TXN_STRESS_4300,ACC_0595,ACC_0005,9995,2024-01-02 20:50:00
TXN_STRESS_4301,ACC_0691,ACC_0257,14048,2024-01-02 20:50:30
TXN_STRESS_4302,ACC_0074,ACC_0169,17751,2024-01-02 20:51:00
TXN_STRESS_4303,ACC_0361,ACC_0143,4189,2024-01-02 20:51:30
TXN_STRESS_4304,ACC_0518,ACC_0437,12870,2024-01-02 20:52:00
TXN_STRESS_4305,ACC_0391,ACC_0791,8248,2024-01-02 20:52:30
TXN_STRESS_4306,ACC_0023,ACC_0062,11660,2024-01-02 20:53:00
TXN_STRESS_4307,ACC_0585,ACC_0728,17625,2024-01-02 20:53:30
TXN_STRESS_4308,ACC_0554,ACC_0265,14306,2024-01-02 20:54:00
TXN_STRESS_4309,ACC_0645,ACC_0540,12454,2024-01-02 20:54:30
TXN_STRESS_4310,ACC_0225,ACC_0781,19440,2024-01-02 20:55:00
TXN_STRESS_4311,ACC_0056,ACC_0462,12924,2024-01-02 20:55:30
TXN_STRESS_4312,ACC_0293,ACC_0747,11101,2024-01-02 20:56:00
TXN_STRESS_4313,ACC_0346,ACC_0041,5424,2024-01-02 20:56:30
TXN_STRESS_4314,ACC_0283,ACC_0345,16787,2024-01-02 20:57:00
TXN_STRESS_4315,ACC_0256,ACC_0596,898,2024-01-02 20:57:30
TXN_STRESS_4316,ACC_0328,ACC_0035,14259,2024-01-02 20:58:00
TXN_STRESS_4317,ACC_0730,ACC_0483,4466,2024-01-02 20:58:30
TXN_STRESS_4318,ACC_0430,ACC_0544,6899,2024-01-02 20:59:00
TXN_STRESS_4319,ACC_0091,ACC_0519,2783,2024-01-02 20:59:30
TXN_STRESS_4320,ACC_0628,ACC_0113,17433,2024-01-02 21:00:00
TXN_STRESS_4321,ACC_0102,ACC_0202,11791,2024-01-02 21:00:30
TXN_STRESS_4322,ACC_0455,ACC_0704,9988,2024-01-02 21:01:00
TXN_STRESS_4323,ACC_0596,ACC_0220,1460,2024-01-02 21:01:30
TXN_STRESS_4324,ACC_0569,ACC_0379,5403,2024-01-02 21:02:00
TXN_STRESS_4325,ACC_0036,ACC_0288,506,2024-01-02 21:02:30
TXN_STRESS_4326,ACC_0327,ACC_0600,16372,2024-01-02 21:03:00
TXN_STRESS_4327,ACC_0041,ACC_0484,400,2024-01-02 21:03:30
TXN_STRESS_4328,ACC_0649,ACC_0683,19599,2024-01-02 21:04:00
TXN_STRESS_4329,ACC_0778,ACC_0304,12914,2024-01-02 21:04:30
TXN_STRESS_4330,ACC_0311,ACC_0059,18667,2024-01-02 21:05:00
TXN_STRESS_4331,ACC_0581,ACC_0781,742,2024-01-02 21:05:30
TXN_STRESS_4332,ACC_0175,ACC_0368,18656,2024-01-02 21:06:00
TXN_STRESS_4333,ACC_0472,ACC_0389,866,2024-01-02 21:06:30
TXN_STRESS_4334,ACC_0176,ACC_0449,4703,2024-01-02 21:07:00
TXN_STRESS_4335,ACC_0202,ACC_0708,5302,2024-01-02 21:07:30
TXN_STRESS_4336,ACC_0534,ACC_0459,9398,2024-01-02 21:08:00
TXN_STRESS_4337,ACC_0151,ACC_0297,2320,2024-01-02 21:08:30
TXN_STRESS_4338,ACC_0604,ACC_0776,9458,2024-01-02 21:09:00
TXN_STRESS_4339,ACC_0721,ACC_0663,14709,2024-01-02 21:09:30
TXN_STRESS_4340,ACC_0181,ACC_0684,3752,2024-01-02 21:10:00
TXN_STRESS_4341,ACC_0469,ACC_0226,11205,2024-01-02 21:10:30
TXN_STRESS_4342,ACC_0224,ACC_0251,7599,2024-01-02 21:11:00
TXN_STRESS_4343,ACC_0671,ACC_0662,7886,2024-01-02 21:11:30
TXN_STRESS_4344,ACC_0394,ACC_0148,19422,2024-01-02 21:12:00
TXN_STRESS_4345,ACC_0337,ACC_0374,15132,2024-01-02 21:12:30
TXN_STRESS_4346,ACC_0413,ACC_0798,18171,2024-01-02 21:13:00
TXN_STRESS_4347,ACC_0487,ACC_0785,2347,2024-01-02 21:13:30
TXN_STRESS_4348,ACC_0711,ACC_0099,999,2024-01-02 21:14:00
TXN_STRESS_4349,ACC_0219,ACC_0587,3686,2024-01-02 21:14:30
TXN_STRESS_4350,ACC_0471,ACC_0338,7134,2024-01-02 21:15:00
TXN_STRESS_4351,ACC_0193,ACC_0319,18360,2024-01-02 21:15:30
TXN_STRESS_4352,ACC_0026,ACC_0210,15116,2024-01-02 21:16:00
TXN_STRESS_4353,ACC_0531,ACC_0320,6542,2024-01-02 21:16:30
TXN_STRESS_4354,ACC_0528,ACC_0507,17644,2024-01-02 21:17:00
TXN_STRESS_4355,ACC_0740,ACC_0037,18395,2024-01-02 21:17:30
TXN_STRESS_4356,ACC_0195,ACC_0644,18648,2024-01-02 21:18:00
TXN_STRESS_4357,ACC_0118,ACC_0010,4566,2024-01-02 21:18:30
TXN_STRESS_4358,ACC_0358,ACC_0371,13211,2024-01-02 21:19:00
TXN_STRESS_4359,ACC_0463,ACC_0203,13886,2024-01-02 21:19:30
TXN_STRESS_4360,ACC_0236,ACC_0594,218,2024-01-02 21:20:00
TXN_STRESS_4361,ACC_0292,ACC_0316,10561,2024-01-02 21:20:30
TXN_STRESS_4362,ACC_0664,ACC_0152,2135,2024-01-02 21:21:00
TXN_STRESS_4363,ACC_0273,ACC_0244,9530,2024-01-02 21:21:30
TXN_STRESS_4364,ACC_0557,ACC_0337,340,2024-01-02 21:22:00
TXN_STRESS_4365,ACC_0644,ACC_0264,6178,2024-01-02 21:22:30
TXN_STRESS_4366,ACC_0106,ACC_0439,6730,2024-01-02 21:23:00
TXN_STRESS_4367,ACC_0145,ACC_0768,3678,2024-01-02 21:23:30
TXN_STRESS_4368,ACC_0074,ACC_0035,5848,2024-01-02 21:24:00
TXN_STRESS_4369,ACC_0538,ACC_0321,235,2024-01-02 21:24:30
TXN_STRESS_4370,ACC_0625,ACC_0039,5583,2024-01-02 21:25:00
TXN_STRESS_4371,ACC_0013,ACC_0509,11204,2024-01-02 21:25:30
TXN_STRESS_4372,ACC_0418,ACC_0692,11475,2024-01-02 21:26:00
TXN_STRESS_4373,ACC_0095,ACC_0490,15729,2024-01-02 21:26:30
TXN_STRESS_4374,ACC_0428,ACC_0726,1995,2024-01-02 21:27:00
TXN_STRESS_4375,ACC_0106,ACC_0547,12523,2024-01-02 21:27:30
TXN_STRESS_4376,ACC_0447,ACC_0572,12132,2024-01-02 21:28:00
TXN_STRESS_4377,ACC_0800,ACC_0554,11600,2024-01-02 21:28:30
TXN_STRESS_4378,ACC_0268,ACC_0365,13732,2024-01-02 21:29:00
TXN_STRESS_4379,ACC_0248,ACC_0124,4481,2024-01-02 21:29:30
TXN_STRESS_4380,ACC_0486,ACC_0630,11123,2024-01-02 21:30:00
TXN_STRESS_4381,ACC_0327,ACC_0550,13151,2024-01-02 21:30:30
TXN_STRESS_4382,ACC_0572,ACC_0169,14211,2024-01-02 21:31:00
TXN_STRESS_4383,ACC_0757,ACC_0501,10975,2024-01-02 21:31:30
TXN_STRESS_4384,ACC_0387,ACC_0556,9503,2024-01-02 21:32:00
TXN_STRESS_4385,ACC_0214,ACC_0670,4468,2024-01-02 21:32:30
TXN_STRESS_4386,ACC_0182,ACC_0242,15551,2024-01-02 21:33:00
TXN_STRESS_4387,ACC_0159,ACC_0594,6751,2024-01-02 21:33:30
TXN_STRESS_4388,ACC_0789,ACC_0120,585,2024-01-02 21:34:00
TXN_STRESS_4389,ACC_0547,ACC_0126,8487,2024-01-02 21:34:30
TXN_STRESS_4390,ACC_0756,ACC_0325,1135,2024-01-02 21:35:00
TXN_STRESS_4391,ACC_0311,ACC_0292,1727,2024-01-02 21:35:30
TXN_STRESS_4392,ACC_0017,ACC_0003,1080,2024-01-02 21:36:00
TXN_STRESS_4393,ACC_0548,ACC_0399,13948,2024-01-02 21:36:30
TXN_STRESS_4394,ACC_0123,ACC_0444,326,2024-01-02 21:37:00
TXN_STRESS_4395,ACC_0138,ACC_0121,18203,2024-01-02 21:37:30
TXN_STRESS_4396,ACC_0757,ACC_0235,9849,2024-01-02 21:38:00
TXN_STRESS_4397,ACC_0752,ACC_0593,18319,2024-01-02 21:38:30
TXN_STRESS_4398,ACC_0247,ACC_0463,13533,2024-01-02 21:39:00
TXN_STRESS_4399,ACC_0057,ACC_0447,7540,2024-01-02 21:39:30
TXN_STRESS_4400,ACC_0217,ACC_0719,2002,2024-01-02 21:40:00
TXN_STRESS_4401,ACC_0081,ACC_0561,5106,2024-01-02 21:40:30
TXN_STRESS_4402,ACC_0239,ACC_0737,9051,2024-01-02 21:41:00
TXN_STRESS_4403,ACC_0198,ACC_0190,4077,2024-01-02 21:41:30
TXN_STRESS_4404,ACC_0520,ACC_0589,13383,2024-01-02 21:42:00
TXN_STRESS_4405,ACC_0370,ACC_0762,14782,2024-01-02 21:42:30
TXN_STRESS_4406,ACC_0237,ACC_0605,2701,2024-01-02 21:43:00
TXN_STRESS_4407,ACC_0573,ACC_0668,16399,2024-01-02 21:43:30
TXN_STRESS_4408,ACC_0683,ACC_0237,14114,2024-01-02 21:44:00
TXN_STRESS_4409,ACC_0025,ACC_0272,16109,2024-01-02 21:44:30
TXN_STRESS_4410,ACC_0659,ACC_0608,15504,2024-01-02 21:45:00
TXN_STRESS_4411,ACC_0110,ACC_0786,4728,2024-01-02 21:45:30
TXN_STRESS_4412,ACC_0543,ACC_0193,9609,2024-01-02 21:46:00
TXN_STRESS_4413,ACC_0225,ACC_0765,7310,2024-01-02 21:46:30
TXN_STRESS_4414,ACC_0173,ACC_0559,14264,2024-01-02 21:47:00
TXN_STRESS_4415,ACC_0553,ACC_0264,4087,2024-01-02 21:47:30
TXN_STRESS_4416,ACC_0527,ACC_0017,11979,2024-01-02 21:48:00
TXN_STRESS_4417,ACC_0308,ACC_0780,1746,2024-01-02 21:48:30
TXN_STRESS_4418,ACC_0665,ACC_0044,16352,2024-01-02 21:49:00
TXN_STRESS_4419,ACC_0584,ACC_0521,3230,2024-01-02 21:49:30
TXN_STRESS_4420,ACC_0599,ACC_0635,19785,2024-01-02 21:50:00
TXN_STRESS_4421,ACC_0580,ACC_0105,5480,2024-01-02 21:50:30
TXN_STRESS_4422,ACC_0063,ACC_0347,1294,2024-01-02 21:51:00
TXN_STRESS_4423,ACC_0646,ACC_0619,8499,2024-01-02 21:51:30
TXN_STRESS_4424,ACC_0535,ACC_0214,15127,2024-01-02 21:52:00
TXN_STRESS_4425,ACC_0230,ACC_0506,4388,2024-01-02 21:52:30
TXN_STRESS_4426,ACC_0490,ACC_0060,19292,2024-01-02 21:53:00
TXN_STRESS_4427,ACC_0149,ACC_0303,9640,2024-01-02 21:53:30
TXN_STRESS_4428,ACC_0059,ACC_0097,4551,2024-01-02 21:54:00
TXN_STRESS_4429,ACC_0142,ACC_0787,3291,2024-01-02 21:54:30
TXN_STRESS_4430,ACC_0388,ACC_0566,17846,2024-01-02 21:55:00
TXN_STRESS_4431,ACC_0355,ACC_0362,4524,2024-01-02 21:55:30
TXN_STRESS_4432,ACC_0075,ACC_0134,4566,2024-01-02 21:56:00
TXN_STRESS_4433,ACC_0408,ACC_0456,9178,2024-01-02 21:56:30
TXN_STRESS_4434,ACC_0390,ACC_0612,6157,2024-01-02 21:57:00
TXN_STRESS_4435,ACC_0570,ACC_0085,5265,2024-01-02 21:57:30
TXN_STRESS_4436,ACC_0189,ACC_0430,13380,2024-01-02 21:58:00
TXN_STRESS_4437,ACC_0064,ACC_0553,771,2024-01-02 21:58:30
TXN_STRESS_4438,ACC_0101,ACC_0258,17136,2024-01-02 21:59:00
TXN_STRESS_4439,ACC_0586,ACC_0664,7790,2024-01-02 21:59:30
TXN_STRESS_4440,ACC_0201,ACC_0147,1463,2024-01-02 22:00:00
TXN_STRESS_4441,ACC_0426,ACC_0448,8348,2024-01-02 22:00:30
TXN_STRESS_4442,ACC_0215,ACC_0092,13685,2024-01-02 22:01:00
TXN_STRESS_4443,ACC_0712,ACC_0282,13662,2024-01-02 22:01:30
TXN_STRESS_4444,ACC_0357,ACC_0707,7225,2024-01-02 22:02:00
TXN_STRESS_4445,ACC_0283,ACC_0119,2591,2024-01-02 22:02:30
TXN_STRESS_4446,ACC_0737,ACC_0047,5664,2024-01-02 22:03:00
TXN_STRESS_4447,ACC_0790,ACC_0320,19234,2024-01-02 22:03:30
TXN_STRESS_4448,ACC_0784,ACC_0153,9862,2024-01-02 22:04:00
TXN_STRESS_4449,ACC_0488,ACC_0297,14599,2024-01-02 22:04:30
TXN_STRESS_4450,ACC_0441,ACC_0791,3468,2024-01-02 22:05:00
TXN_STRESS_4451,ACC_0365,ACC_0557,19462,2024-01-02 22:05:30
TXN_STRESS_4452,ACC_0267,ACC_0070,18120,2024-01-02 22:06:00
TXN_STRESS_4453,ACC_0446,ACC_0151,17765,2024-01-02 22:06:30
TXN_STRESS_4454,ACC_0088,ACC_0603,8522,2024-01-02 22:07:00
TXN_STRESS_4455,ACC_0069,ACC_0568,5893,2024-01-02 22:07:30
TXN_STRESS_4456,ACC_0120,ACC_0379,6700,2024-01-02 22:08:00
TXN_STRESS_4457,ACC_0609,ACC_0738,13176,2024-01-02 22:08:30
TXN_STRESS_4458,ACC_0586,ACC_0524,1108,2024-01-02 22:09:00
TXN_STRESS_4459,ACC_0739,ACC_0739,9508,2024-01-02 22:09:30
TXN_STRESS_4460,ACC_0537,ACC_0244,18064,2024-01-02 22:10:00
TXN_STRESS_4461,ACC_0717,ACC_0027,7462,2024-01-02 22:10:30
TXN_STRESS_4462,ACC_0627,ACC_0696,3280,2024-01-02 22:11:00
TXN_STRESS_4463,ACC_0190,ACC_0546,7315,2024-01-02 22:11:30
TXN_STRESS_4464,ACC_0312,ACC_0685,3999,2024-01-02 22:12:00
TXN_STRESS_4465,ACC_0585,ACC_0782,9025,2024-01-02 22:12:30
TXN_STRESS_4466,ACC_0709,ACC_0516,19409,2024-01-02 22:13:00
TXN_STRESS_4467,ACC_0729,ACC_0230,16876,2024-01-02 22:13:30
TXN_STRESS_4468,ACC_0661,ACC_0381,18228,2024-01-02 22:14:00
TXN_STRESS_4469,ACC_0367,ACC_0190,9990,2024-01-02 22:14:30
TXN_STRESS_4470,ACC_0097,ACC_0657,19857,2024-01-02 22:15:00
TXN_STRESS_4471,ACC_0053,ACC_0289,16813,2024-01-02 22:15:30
TXN_STRESS_4472,ACC_0272,ACC_0483,2321,2024-01-02 22:16:00
TXN_STRESS_4473,ACC_0693,ACC_0529,4773,2024-01-02 22:16:30
TXN_STRESS_4474,ACC_0254,ACC_0126,10603,2024-01-02 22:17:00
TXN_STRESS_4475,ACC_0183,ACC_0710,15333,2024-01-02 22:17:30
TXN_STRESS_4476,ACC_0198,ACC_0338,15470,2024-01-02 22:18:00
TXN_STRESS_4477,ACC_0002,ACC_0756,15034,2024-01-02 22:18:30
TXN_STRESS_4478,ACC_0037,ACC_0656,16106,2024-01-02 22:19:00
TXN_STRESS_4479,ACC_0755,ACC_0175,4388,2024-01-02 22:19:30
TXN_STRESS_4480,ACC_0033,ACC_0432,2529,2024-01-02 22:20:00
TXN_STRESS_4481,ACC_0626,ACC_0279,7436,2024-01-02 22:20:30
TXN_STRESS_4482,ACC_0789,ACC_0345,9643,2024-01-02 22:21:00
TXN_STRESS_4483,ACC_0718,ACC_0786,9351,2024-01-02 22:21:30
TXN_STRESS_4484,ACC_0643,ACC_0008,11425,2024-01-02 22:22:00
TXN_STRESS_4485,ACC_0716,ACC_0131,12988,2024-01-02 22:22:30
TXN_STRESS_4486,ACC_0610,ACC_0123,14434,2024-01-02 22:23:00
TXN_STRESS_4487,ACC_0405,ACC_0555,1630,2024-01-02 22:23:30
TXN_STRESS_4488,ACC_0516,ACC_0224,9205,2024-01-02 22:24:00
TXN_STRESS_4489,ACC_0437,ACC_0395,12656,2024-01-02 22:24:30
TXN_STRESS_4490,ACC_0495,ACC_0058,1920,2024-01-02 22:25:00
TXN_STRESS_4491,ACC_0505,ACC_0772,13511,2024-01-02 22:25:30
TXN_STRESS_4492,ACC_0210,ACC_0763,14010,2024-01-02 22:26:00
TXN_STRESS_4493,ACC_0398,ACC_0273,14582,2024-01-02 22:26:30
TXN_STRESS_4494,ACC_0095,ACC_0613,4822,2024-01-02 22:27:00
TXN_STRESS_4495,ACC_0519,ACC_0723,2582,2024-01-02 22:27:30
TXN_STRESS_4496,ACC_0319,ACC_0699,12405,2024-01-02 22:28:00
TXN_STRESS_4497,ACC_0220,ACC_0478,10965,2024-01-02 22:28:30
TXN_STRESS_4498,ACC_0712,ACC_0533,534,2024-01-02 22:29:00
TXN_STRESS_4499,ACC_0469,ACC_0552,13039,2024-01-02 22:29:30
TXN_STRESS_4500,ACC_0106,ACC_0283,1232,2024-01-02 22:30:00
TXN_STRESS_4501,ACC_0578,ACC_0219,19994,2024-01-02 22:30:30
TXN_STRESS_4502,ACC_0005,ACC_0262,13552,2024-01-02 22:31:00
TXN_STRESS_4503,ACC_0357,ACC_0318,16875,2024-01-02 22:31:30
TXN_STRESS_4504,ACC_0546,ACC_0669,9109,2024-01-02 22:32:00
TXN_STRESS_4505,ACC_0474,ACC_0616,1632,2024-01-02 22:32:30
TXN_STRESS_4506,ACC_0247,ACC_0699,13989,2024-01-02 22:33:00
TXN_STRESS_4507,ACC_0075,ACC_0250,14502,2024-01-02 22:33:30
TXN_STRESS_4508,ACC_0731,ACC_0725,11907,2024-01-02 22:34:00
TXN_STRESS_4509,ACC_0584,ACC_0310,10837,2024-01-02 22:34:30
TXN_STRESS_4510,ACC_0221,ACC_0696,3951,2024-01-02 22:35:00
TXN_STRESS_4511,ACC_0794,ACC_0377,18191,2024-01-02 22:35:30
TXN_STRESS_4512,ACC_0492,ACC_0744,10804,2024-01-02 22:36:00
TXN_STRESS_4513,ACC_0530,ACC_0502,1380,2024-01-02 22:36:30
TXN_STRESS_4514,ACC_0028,ACC_0113,1238,2024-01-02 22:37:00
TXN_STRESS_4515,ACC_0140,ACC_0795,18052,2024-01-02 22:37:30
TXN_STRESS_4516,ACC_0743,ACC_0058,15685,2024-01-02 22:38:00
TXN_STRESS_4517,ACC_0077,ACC_0470,13161,2024-01-02 22:38:30
TXN_STRESS_4518,ACC_0514,ACC_0547,1468,2024-01-02 22:39:00
TXN_STRESS_4519,ACC_0037,ACC_0240,15949,2024-01-02 22:39:30
TXN_STRESS_4520,ACC_0492,ACC_0583,5722,2024-01-02 22:40:00
TXN_STRESS_4521,ACC_0374,ACC_0038,13027,2024-01-02 22:40:30
TXN_STRESS_4522,ACC_0691,ACC_0750,16092,2024-01-02 22:41:00
TXN_STRESS_4523,ACC_0477,ACC_0128,5343,2024-01-02 22:41:30
TXN_STRESS_4524,ACC_0462,ACC_0571,6260,2024-01-02 22:42:00
TXN_STRESS_4525,ACC_0358,ACC_0132,10855,2024-01-02 22:42:30
TXN_STRESS_4526,ACC_0413,ACC_0785,5478,2024-01-02 22:43:00
TXN_STRESS_4527,ACC_0594,ACC_0040,13985,2024-01-02 22:43:30
TXN_STRESS_4528,ACC_0160,ACC_0403,5242,2024-01-02 22:44:00
TXN_STRESS_4529,ACC_0423,ACC_0613,16922,2024-01-02 22:44:30
TXN_STRESS_4530,ACC_0629,ACC_0364,5276,2024-01-02 22:45:00
TXN_STRESS_4531,ACC_0271,ACC_0705,9248,2024-01-02 22:45:30
TXN_STRESS_4532,ACC_0786,ACC_0761,1873,2024-01-02 22:46:00
TXN_STRESS_4533,ACC_0226,ACC_0064,6760,2024-01-02 22:46:30
TXN_STRESS_4534,ACC_0247,ACC_0258,16614,2024-01-02 22:47:00
TXN_STRESS_4535,ACC_0038,ACC_0735,11811,2024-01-02 22:47:30
TXN_STRESS_4536,ACC_0639,ACC_0426,8369,2024-01-02 22:48:00
TXN_STRESS_4537,ACC_0476,ACC_0159,18817,2024-01-02 22:48:30
TXN_STRESS_4538,ACC_0719,ACC_0772,4354,2024-01-02 22:49:00
TXN_STRESS_4539,ACC_0632,ACC_0086,13600,2024-01-02 22:49:30
TXN_STRESS_4540,ACC_0292,ACC_0328,2554,2024-01-02 22:50:00
TXN_STRESS_4541,ACC_0741,ACC_0196,719,2024-01-02 22:50:30
TXN_STRESS_4542,ACC_0612,ACC_0408,12096,2024-01-02 22:51:00
TXN_STRESS_4543,ACC_0386,ACC_0045,17208,2024-01-02 22:51:30
TXN_STRESS_4544,ACC_0057,ACC_0692,10976,2024-01-02 22:52:00
TXN_STRESS_4545,ACC_0592,ACC_0189,18465,2024-01-02 22:52:30
TXN_STRESS_4546,ACC_0486,ACC_0477,9090,2024-01-02 22:53:00
TXN_STRESS_4547,ACC_0271,ACC_0093,904,2024-01-02 22:53:30
TXN_STRESS_4548,ACC_0034,ACC_0226,11395,2024-01-02 22:54:00
TXN_STRESS_4549,ACC_0277,ACC_0446,13222,2024-01-02 22:54:30
TXN_STRESS_4550,ACC_0214,ACC_0155,9105,2024-01-02 22:55:00
TXN_STRESS_4551,ACC_0106,ACC_0416,18678,2024-01-02 22:55:30
TXN_STRESS_4552,ACC_0151,ACC_0720,18346,2024-01-02 22:56:00
